2016-01-01,14.7142857142857
2016-01-02,14
2016-01-03,14.375
2016-01-04,15.75
2016-01-05,15.8333333333333
2016-01-06,17.375
2016-01-07,17.125
2016-01-08,15.5
2016-01-09,15.8571428571429
2016-01-10,15.625
2016-01-11,15.75
2016-01-12,18
2016-01-13,18.2666666666667
2016-01-14,15.5625
2016-01-15,13
2016-01-16,13.6
2016-01-17,14
2016-01-18,13.2666666666667
2016-01-19,12.3571428571429
2016-01-20,12.0666666666667
2016-01-21,12.1875
2016-01-22,11.7333333333333
2016-01-23,14.4375
2016-01-24,11.1875
2016-01-25,11.6666666666667
2016-01-26,14.5625
2016-01-27,17.5833333333333
2016-01-28,16.8571428571429
2016-01-29,19.5625
2016-01-30,20.1428571428571
2016-01-31,17.375
2016-02-01,15.8461538461538
2016-02-02,15.2666666666667
2016-02-03,13.125
2016-02-04,16.3636363636364
2016-02-05,12.6666666666667
2016-02-06,15.3333333333333
2016-02-07,15.625
2016-02-08,17.0909090909091
2016-02-09,17.7692307692308
2016-02-10,18.1333333333333
2016-02-11,19.6875
2016-02-12,19.2
2016-02-13,17.0666666666667
2016-02-14,17.6428571428571
2016-02-15,17.6
2016-02-16,18.2142857142857
2016-02-17,18.7142857142857
2016-02-18,19.4666666666667
2016-02-19,23.1538461538462
2016-02-20,23.625
2016-02-21,21
2016-02-22,21
2016-02-23,21.4285714285714
2016-02-24,21.6875
2016-02-25,22.5625
2016-02-26,22.8
2016-02-27,22.8
2016-02-28,23
2016-02-29,23.875
2016-03-01,24.9166666666667
2016-03-02,24.9333333333333
2016-03-03,26
2016-03-04,27.3125
2016-03-05,23.9333333333333
2016-03-06,22.8125
2016-03-07,23.7142857142857
2016-03-08,23.4285714285714
2016-03-09,24
2016-03-10,25.5625
2016-03-11,25.0666666666667
2016-03-12,24.5625
2016-03-13,24.25
2016-03-14,22.375
2016-03-15,24.0666666666667
2016-03-16,23.9375
2016-03-17,26.3125
2016-03-18,26.1875
2016-03-19,26.7857142857143
2016-03-20,27.1333333333333
2016-03-21,26.625
2016-03-22,25.0625
2016-03-23,26.2
2016-03-24,28.1333333333333
2016-03-25,29.875
2016-03-26,24.6666666666667
2016-03-27,26.25
2016-03-28,25.9333333333333
2016-03-29,27.125
2016-03-30,29.5714285714286
2016-03-31,30
2016-04-01,30.5714285714286
2016-04-02,32.3125
2016-04-03,33.3125
2016-04-04,32.8125
2016-04-05,32.3125
2016-04-06,31.375
2016-04-07,29.9333333333333
2016-04-08,29.2666666666667
2016-04-09,30.7333333333333
2016-04-10,32.25
2016-04-11,29.8
2016-04-12,30.2
2016-04-13,31.75
2016-04-14,33.125
2016-04-15,33.625
2016-04-16,35.6875
2016-04-17,34.6666666666667
2016-04-18,34.625
2016-04-19,34
2016-04-20,34.0625
2016-04-21,34
2016-04-22,33.25
2016-04-23,31.9166666666667
2016-04-24,31.3125
2016-04-25,31.75
2016-04-26,33.4375
2016-04-27,33.125
2016-04-28,34.1538461538462
2016-04-29,34.0714285714286
2016-04-30,33.0625
2016-05-01,34.6875
2016-05-02,38
2016-05-03,35.5
2016-05-04,33.7142857142857
2016-05-05,30.6
2016-05-06,31.4375
2016-05-07,33.3125
2016-05-08,35.1333333333333
2016-05-09,33.5333333333333
2016-05-10,34
2016-05-11,32.5
2016-05-12,35.375
2016-05-13,37.2941176470588
2016-05-14,36.5625
2016-05-15,37.25
2016-05-16,37.2142857142857
2016-05-17,37.5
2016-05-18,37.75
2016-05-19,37.375
2016-05-20,37.4
2016-05-21,36.1333333333333
2016-05-22,36.8
2016-05-23,32.2142857142857
2016-05-24,31.5263157894737
2016-05-25,33.2173913043478
2016-05-26,35.2692307692308
2016-05-27,38.2727272727273
2016-05-28,36.0625
2016-05-29,31.5
2016-05-30,26.8125
2016-05-31,32.6428571428571
2016-06-01,36
2016-06-02,37.5625
2016-06-03,37.5625
2016-06-04,38.2
2016-06-05,36.1666666666667
2016-06-06,35.4285714285714
2016-06-07,34.625
2016-06-08,36.0714285714286
2016-06-09,35.7333333333333
2016-06-10,36.1333333333333
2016-06-11,33.4375
2016-06-12,35.5
2016-06-13,36
2016-06-14,32.625
2016-06-15,34.7333333333333
2016-06-16,33.5
2016-06-17,34.1875
2016-06-18,35.8571428571429
2016-06-19,35.625
2016-06-20,30.9375
2016-06-21,32.875
2016-06-22,33.125
2016-06-23,33.8461538461539
2016-06-24,36.4375
2016-06-25,35.4285714285714
2016-06-26,34.8666666666667
2016-06-27,34.3125
2016-06-28,30.7857142857143
2016-06-29,35.375
2016-06-30,35.4666666666667
2016-07-01,32.125
2016-07-02,28.4
2016-07-03,29.5625
2016-07-04,30.6875
2016-07-05,33.25
2016-07-06,33.2666666666667
2016-07-07,33.5
2016-07-08,30.8
2016-07-09,33.25
2016-07-10,32.5625
2016-07-11,31.5
2016-07-12,30.5
2016-07-13,31.25
2016-07-14,30.4375
2016-07-15,31
2016-07-16,27.125
2016-07-17,28.125
2016-07-18,27.6666666666667
2016-07-19,32.3125
2016-07-20,34.1875
2016-07-21,34.1333333333333
2016-07-22,34.125
2016-07-23,31.875
2016-07-24,31.4375
2016-07-25,31.9375
2016-07-26,30.3125
2016-07-27,28.3125
2016-07-28,29.5333333333333
2016-07-29,27.375
2016-07-30,27.3333333333333
2016-07-31,29.2666666666667
2016-08-01,29.125
2016-08-02,30.6875
2016-08-03,32.5625
2016-08-04,33.1111111111111
2016-08-05,33.8
2016-08-06,30.0666666666667
2016-08-07,33.1176470588235
2016-08-08,33.8095238095238
2016-08-09,31.6153846153846
2016-08-10,32
2016-08-11,28.1071428571429
2016-08-12,29.0357142857143
2016-08-13,30.3214285714286
2016-08-14,28.9333333333333
2016-08-15,31.6785714285714
2016-08-16,31.3333333333333
2016-08-17,29.9285714285714
2016-08-18,29.8888888888889
2016-08-19,32.0714285714286
2016-08-20,33.1851851851852
2016-08-21,31.5925925925926
2016-08-22,32.1851851851852
2016-08-23,31.48
2016-08-24,30.1785714285714
2016-08-25,31.52
2016-08-26,31.2222222222222
2016-08-27,31.7857142857143
2016-08-28,33.4
2016-08-29,29.5714285714286
2016-08-30,30.04
2016-08-31,27.2592592592593
2016-09-01,27.96
2016-09-02,30.7391304347826
2016-09-03,30.8947368421053
2016-09-04,31.6923076923077
2016-09-05,31.0769230769231
2016-09-06,30.375
2016-09-07,31.1
2016-09-08,31.9166666666667
2016-09-09,30.5555555555556
2016-09-10,31.2307692307692
2016-09-11,31
2016-09-12,31.6428571428571
2016-09-13,32.5333333333333
2016-09-14,30.8571428571429
2016-09-15,31.7272727272727
2016-09-16,31.4
2016-09-17,32.3076923076923
2016-09-18,32.25
2016-09-19,32.375
2016-09-20,33.4444444444444
2016-09-21,33.36
2016-09-22,30.037037037037
2016-09-23,31
2016-09-24,31.24
2016-09-25,31.1304347826087
2016-09-26,31.48
2016-09-27,32.1851851851852
2016-09-28,32.44
2016-09-29,32.2272727272727
2016-09-30,32.2142857142857
2016-10-01,32.5416666666667
2016-10-02,32.8148148148148
2016-10-03,33.2692307692308
2016-10-04,30.5555555555556
2016-10-05,28.8333333333333
2016-10-06,30.7037037037037
2016-10-07,30.96
2016-10-08,30.6
2016-10-09,30.92
2016-10-10,29.7777777777778
2016-10-11,29.6666666666667
2016-10-12,29.5714285714286
2016-10-13,29.962962962963
2016-10-14,29.75
2016-10-15,27.7407407407407
2016-10-16,28.4285714285714
2016-10-17,28.6
2016-10-18,28.5
2016-10-19,28.9259259259259
2016-10-20,29.0769230769231
2016-10-21,28.4090909090909
2016-10-22,29.3333333333333
2016-10-23,27.5
2016-10-24,28.5
2016-10-25,28.04
2016-10-26,27.5769230769231
2016-10-27,26.5555555555556
2016-10-28,25.5185185185185
2016-10-29,25.8148148148148
2016-10-30,24.8260869565217
2016-10-31,24.5384615384615
2016-11-01,24.3846153846154
2016-11-02,23.7272727272727
2016-11-03,25.64
2016-11-04,24.8148148148148
2016-11-05,23.1153846153846
2016-11-06,22.9259259259259
2016-11-07,24.5454545454545
2016-11-08,23.7307692307692
2016-11-09,23
2016-11-10,23.5185185185185
2016-11-11,23.92
2016-11-12,23.5384615384615
2016-11-13,24.2962962962963
2016-11-14,23.3461538461538
2016-11-15,22.24
2016-11-16,21.7692307692308
2016-11-17,21.7307692307692
2016-11-18,21.7307692307692
2016-11-19,20.6666666666667
2016-11-20,22.25
2016-11-21,21.5384615384615
2016-11-22,22.5789473684211
2016-11-23,22.8260869565217
2016-11-24,21.421052631579
2016-11-25,23.6
2016-11-26,24.2941176470588
2016-11-27,23.6363636363636
2016-11-28,22.4545454545455
2016-11-29,21.6111111111111
2016-11-30,19.8695652173913
2016-12-01,19.75
2016-12-02,19.2083333333333
2016-12-03,21.2083333333333
2016-12-04,18.9
2016-12-05,18.6363636363636
2016-12-06,18.5384615384615
2016-12-07,18.25
2016-12-08,16.9
2016-12-09,19.4166666666667
2016-12-10,16.4444444444444
2016-12-11,20.0416666666667
